Area,Model,Dataset,Date,Actual,Predicted
Al Merkadh,HWES+SARIMAX,Train,2023-10-01,18800.53,18808.412134508224
Al Merkadh,HWES+SARIMAX,Train,2023-11-01,18619.425000000003,18684.615898490923
Al Merkadh,HWES+SARIMAX,Train,2023-12-01,20739.305,21108.479696478807
Al Merkadh,HWES+SARIMAX,Train,2024-01-01,19325.94,19419.8704779866
Al Merkadh,HWES+SARIMAX,Train,2024-02-01,18333.19,18522.340014403322
Al Merkadh,HWES+SARIMAX,Train,2024-03-01,17720.66,17881.55664702477
Al Merkadh,HWES+SARIMAX,Train,2024-04-01,17870.93,18241.7266425197
Al Merkadh,HWES+SARIMAX,Train,2024-05-01,19211.53,19633.825156164483
Al Merkadh,HWES+SARIMAX,Train,2024-06-01,19060.78,18545.075498853977
Al Merkadh,HWES+SARIMAX,Train,2024-07-01,20184.855,19742.30966318434
Al Merkadh,HWES+SARIMAX,Train,2024-08-01,19602.47,19696.579947153918
Al Merkadh,HWES+SARIMAX,Train,2024-09-01,21567.96,20430.493036048603
Al Merkadh,HWES+SARIMAX,Train,2024-10-01,20488.1,20724.260003898693
Al Merkadh,HWES+SARIMAX,Train,2024-11-01,19094.55,19595.414938885566
Al Merkadh,HWES+SARIMAX,Train,2024-12-01,21021.99,21015.865556467015
Al Merkadh,HWES+SARIMAX,Train,2025-01-01,19758.74,20349.521973684405
Al Merkadh,HWES+SARIMAX,Train,2025-02-01,19905.21,19741.61038157255
Al Merkadh,HWES+SARIMAX,Test,2025-03-01,20182.45,19392.146367105932
Al Merkadh,HWES+SARIMAX,Test,2025-04-01,21616.32,18606.493954683574
Al Merkadh,HWES+SARIMAX,Test,2025-05-01,20750.63,20058.467378451274
Al Merkadh,HWES+SARIMAX,Test,2025-06-01,20386.46,18722.10790134587
Al Merkadh,HWES+SARIMAX,Test,2025-07-01,20094.99,20459.806406310665
Al Merkadh,HWES+SARIMAX,Test,2025-08-01,20578.7,20421.38431520399
Al Merkadh,HWES+SARIMAX,Future,2025-09-01,,20840.26794889553
Al Merkadh,HWES+SARIMAX,Future,2025-10-01,,20889.42037527502
Al Merkadh,HWES+SARIMAX,Future,2025-11-01,,20920.27711826989
Al Merkadh,HWES+SARIMAX,Future,2025-12-01,,22089.45586399055
Al Merkadh,HWES+SARIMAX,Future,2026-01-01,,21009.448630522045
Al Merkadh,HWES+SARIMAX,Future,2026-02-01,,20534.405869460054
Al Thanyah Fifth,HWES+SARIMAX,Train,2022-09-01,9870.01,11674.312596840222
Al Thanyah Fifth,HWES+SARIMAX,Train,2022-10-01,10123.52,7614.47676740587
Al Thanyah Fifth,HWES+SARIMAX,Train,2022-11-01,11651.294999999998,9578.828124788086
Al Thanyah Fifth,HWES+SARIMAX,Train,2022-12-01,11157.48,13308.085563178487
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-01-01,11750.15,11733.880494086603
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-02-01,11321.465,9300.839165030302
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-03-01,11460.025,10591.098456166803
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-04-01,11235.69,10800.000667432494
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-05-01,14189.585,14354.956850155753
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-06-01,21977.84,18273.33578290081
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-07-01,22280.07,23283.26815667255
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-08-01,19273.85,22191.17067320915
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-09-01,17433.91,13184.73933623319
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-10-01,14125.83,17516.958054504277
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-11-01,12593.78,9318.415344559784
Al Thanyah Fifth,HWES+SARIMAX,Train,2023-12-01,15743.23,15582.874604866667
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-01-01,17597.905,18300.03650918617
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-02-01,14822.8,14101.503212947808
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-03-01,13870.75,12729.734688776209
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-04-01,13600.285,13111.162196543793
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-05-01,15270.7,16899.352271939122
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-06-01,14363.155,16989.889760569902
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-07-01,14241.075,11865.213072080976
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-08-01,22216.61,16672.890887954127
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-09-01,20771.23,17401.91890163297
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-10-01,21425.965,22361.34801719373
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-11-01,17417.73,18781.30105022374
Al Thanyah Fifth,HWES+SARIMAX,Train,2024-12-01,16748.26,16569.519813658277
Al Thanyah Fifth,HWES+SARIMAX,Train,2025-01-01,19021.3,19293.418815477788
Al Thanyah Fifth,HWES+SARIMAX,Train,2025-02-01,17031.57,16619.49594972625
Al Thanyah Fifth,HWES+SARIMAX,Test,2025-03-01,17655.9,14886.956754730902
Al Thanyah Fifth,HWES+SARIMAX,Test,2025-04-01,24525.135,14155.411692171536
Al Thanyah Fifth,HWES+SARIMAX,Test,2025-05-01,20635.02,18884.707506847382
Al Thanyah Fifth,HWES+SARIMAX,Test,2025-06-01,18807.09,24653.00011355854
Al Thanyah Fifth,HWES+SARIMAX,Test,2025-07-01,16131.28,21397.172894467974
Al Thanyah Fifth,HWES+SARIMAX,Test,2025-08-01,19259.81,17723.032413332647
Al Thanyah Fifth,HWES+SARIMAX,Future,2025-09-01,,16007.276693892658
Al Thanyah Fifth,HWES+SARIMAX,Future,2025-10-01,,14611.730901108658
Al Thanyah Fifth,HWES+SARIMAX,Future,2025-11-01,,12171.52960992785
Al Thanyah Fifth,HWES+SARIMAX,Future,2025-12-01,,12308.513675419981
Al Thanyah Fifth,HWES+SARIMAX,Future,2026-01-01,,13786.698000502367
Al Thanyah Fifth,HWES+SARIMAX,Future,2026-02-01,,11507.286540051675
Al Warsan First,HWES+SARIMAX,Train,2022-09-01,4920.41,4957.554158981505
Al Warsan First,HWES+SARIMAX,Train,2022-10-01,5240.325000000001,5137.957722322915
Al Warsan First,HWES+SARIMAX,Train,2022-11-01,4966.36,5088.217010658893
Al Warsan First,HWES+SARIMAX,Train,2022-12-01,4705.88,4926.023040523627
Al Warsan First,HWES+SARIMAX,Train,2023-01-01,5000.0,5027.038592424444
Al Warsan First,HWES+SARIMAX,Train,2023-02-01,5509.035,5209.824022200437
Al Warsan First,HWES+SARIMAX,Train,2023-03-01,5144.69,5255.171488791722
Al Warsan First,HWES+SARIMAX,Train,2023-04-01,5586.59,5506.035768983262
Al Warsan First,HWES+SARIMAX,Train,2023-05-01,5111.11,5347.1978531983095
Al Warsan First,HWES+SARIMAX,Train,2023-06-01,5505.62,5464.402433879262
Al Warsan First,HWES+SARIMAX,Train,2023-07-01,5491.55,5474.757271427895
Al Warsan First,HWES+SARIMAX,Train,2023-08-01,5434.78,5458.619471713785
Al Warsan First,HWES+SARIMAX,Train,2023-09-01,5497.255,5453.828209759876
Al Warsan First,HWES+SARIMAX,Train,2023-10-01,5569.23,5599.136986549572
Al Warsan First,HWES+SARIMAX,Train,2023-11-01,5462.16,5609.852899702655
Al Warsan First,HWES+SARIMAX,Train,2023-12-01,5429.98,5504.728924823785
Al Warsan First,HWES+SARIMAX,Train,2024-01-01,5430.57,5592.1343608323405
Al Warsan First,HWES+SARIMAX,Train,2024-02-01,5597.225,5587.724333435926
Al Warsan First,HWES+SARIMAX,Train,2024-03-01,5777.78,5700.8871178159625
Al Warsan First,HWES+SARIMAX,Train,2024-04-01,5895.52,5914.000236706858
Al Warsan First,HWES+SARIMAX,Train,2024-05-01,6001.43,5862.058380192256
Al Warsan First,HWES+SARIMAX,Train,2024-06-01,5989.360000000001,5988.315518561182
Al Warsan First,HWES+SARIMAX,Train,2024-07-01,6022.73,6009.4714488565005
Al Warsan First,HWES+SARIMAX,Train,2024-08-01,6057.865,6024.228412622429
Al Warsan First,HWES+SARIMAX,Train,2024-09-01,6000.62,6000.517429276588
Al Warsan First,HWES+SARIMAX,Train,2024-10-01,6208.935,6209.3710609292475
Al Warsan First,HWES+SARIMAX,Train,2024-11-01,6369.3150000000005,6369.579575654582
Al Warsan First,HWES+SARIMAX,Train,2024-12-01,6305.0,6305.155168501242
Al Warsan First,HWES+SARIMAX,Train,2025-01-01,6565.66,6565.992672852429
Al Warsan First,HWES+SARIMAX,Train,2025-02-01,6544.5,6544.917937266416
Al Warsan First,HWES+SARIMAX,Test,2025-03-01,6623.475,6652.419057412182
Al Warsan First,HWES+SARIMAX,Test,2025-04-01,6566.93,6978.429788692896
Al Warsan First,HWES+SARIMAX,Test,2025-05-01,6771.33,6836.917512607343
Al Warsan First,HWES+SARIMAX,Test,2025-06-01,6543.335,7069.835714074711
Al Warsan First,HWES+SARIMAX,Test,2025-07-01,6717.99,7118.459677805779
Al Warsan First,HWES+SARIMAX,Test,2025-08-01,6824.485,7144.212647194784
Al Warsan First,HWES+SARIMAX,Future,2025-09-01,,6777.13336698065
Al Warsan First,HWES+SARIMAX,Future,2025-10-01,,6977.135607686945
Al Warsan First,HWES+SARIMAX,Future,2025-11-01,,6903.512690238188
Al Warsan First,HWES+SARIMAX,Future,2025-12-01,,6784.417305977158
Al Warsan First,HWES+SARIMAX,Future,2026-01-01,,6969.5296017619185
Al Warsan First,HWES+SARIMAX,Future,2026-02-01,,7187.740560361026
Al Yelayiss 2,HWES+SARIMAX,Train,2022-09-01,8486.295,9274.842750440841
Al Yelayiss 2,HWES+SARIMAX,Train,2022-10-01,8421.99,8666.646309334992
Al Yelayiss 2,HWES+SARIMAX,Train,2022-11-01,8395.31,8967.486664080325
Al Yelayiss 2,HWES+SARIMAX,Train,2022-12-01,8440.61,9552.759862475543
Al Yelayiss 2,HWES+SARIMAX,Train,2023-01-01,13302.3,11380.949559877425
Al Yelayiss 2,HWES+SARIMAX,Train,2023-02-01,12592.08,12185.678992375682
Al Yelayiss 2,HWES+SARIMAX,Train,2023-03-01,11040.35,10974.86745022491
Al Yelayiss 2,HWES+SARIMAX,Train,2023-04-01,10858.44,10738.831354749227
Al Yelayiss 2,HWES+SARIMAX,Train,2023-05-01,10016.63,10432.672474885765
Al Yelayiss 2,HWES+SARIMAX,Train,2023-06-01,10708.12,10991.23511074202
Al Yelayiss 2,HWES+SARIMAX,Train,2023-07-01,10287.04,10066.022673663574
Al Yelayiss 2,HWES+SARIMAX,Train,2023-08-01,11039.89,11042.859685436406
Al Yelayiss 2,HWES+SARIMAX,Train,2023-09-01,11139.37,11321.323342767266
Al Yelayiss 2,HWES+SARIMAX,Train,2023-10-01,10620.61,10641.99249196581
Al Yelayiss 2,HWES+SARIMAX,Train,2023-11-01,11312.165,10977.307910194333
Al Yelayiss 2,HWES+SARIMAX,Train,2023-12-01,12325.42,12181.593754864836
Al Yelayiss 2,HWES+SARIMAX,Train,2024-01-01,12318.38,12166.826689525626
Al Yelayiss 2,HWES+SARIMAX,Train,2024-02-01,12546.4,12564.592729705397
Al Yelayiss 2,HWES+SARIMAX,Train,2024-03-01,12161.66,12249.742827573427
Al Yelayiss 2,HWES+SARIMAX,Train,2024-04-01,12063.65,12118.250306115944
Al Yelayiss 2,HWES+SARIMAX,Train,2024-05-01,12263.06,12156.899609186012
Al Yelayiss 2,HWES+SARIMAX,Train,2024-06-01,12990.55,12923.656780152867
Al Yelayiss 2,HWES+SARIMAX,Train,2024-07-01,11486.255,11585.074438626672
Al Yelayiss 2,HWES+SARIMAX,Train,2024-08-01,12146.89,12280.654453539822
Al Yelayiss 2,HWES+SARIMAX,Train,2024-09-01,12694.955,12325.367612979568
Al Yelayiss 2,HWES+SARIMAX,Train,2024-10-01,12071.16,11999.166611500992
Al Yelayiss 2,HWES+SARIMAX,Train,2024-11-01,11897.75,11640.709045356472
Al Yelayiss 2,HWES+SARIMAX,Train,2024-12-01,12873.87,12352.287738285482
Al Yelayiss 2,HWES+SARIMAX,Train,2025-01-01,13959.81,14958.463966980975
Al Yelayiss 2,HWES+SARIMAX,Train,2025-02-01,14293.905,14535.678211089655
Al Yelayiss 2,HWES+SARIMAX,Test,2025-03-01,13780.01,13950.049142546917
Al Yelayiss 2,HWES+SARIMAX,Test,2025-04-01,13866.985,13856.729624141857
Al Yelayiss 2,HWES+SARIMAX,Test,2025-05-01,14677.23,13270.995978479206
Al Yelayiss 2,HWES+SARIMAX,Test,2025-06-01,13903.245,13971.15650319683
Al Yelayiss 2,HWES+SARIMAX,Test,2025-07-01,13625.91,13283.244178733983
Al Yelayiss 2,HWES+SARIMAX,Test,2025-08-01,14035.09,14035.359058411132
Al Yelayiss 2,HWES+SARIMAX,Future,2025-09-01,,13246.974084830654
Al Yelayiss 2,HWES+SARIMAX,Future,2025-10-01,,13179.670986735055
Al Yelayiss 2,HWES+SARIMAX,Future,2025-11-01,,13152.10784349311
Al Yelayiss 2,HWES+SARIMAX,Future,2025-12-01,,13198.843961721826
Al Yelayiss 2,HWES+SARIMAX,Future,2026-01-01,,18060.188096839127
Al Yelayiss 2,HWES+SARIMAX,Future,2026-02-01,,17351.817368240947
Burj Khalifa,HWES+SARIMAX,Train,2022-09-01,20033.120000000003,20053.54281017694
Burj Khalifa,HWES+SARIMAX,Train,2022-10-01,20359.47,21704.421679098985
Burj Khalifa,HWES+SARIMAX,Train,2022-11-01,20333.12,21479.324596680694
Burj Khalifa,HWES+SARIMAX,Train,2022-12-01,21072.225,20720.1774914662
Burj Khalifa,HWES+SARIMAX,Train,2023-01-01,24575.83,23963.902461138725
Burj Khalifa,HWES+SARIMAX,Train,2023-02-01,22629.45,22077.316250737997
Burj Khalifa,HWES+SARIMAX,Train,2023-03-01,22146.35,21634.86137796485
Burj Khalifa,HWES+SARIMAX,Train,2023-04-01,20265.96,20476.58961362492
Burj Khalifa,HWES+SARIMAX,Train,2023-05-01,21424.445,20059.753607880128
Burj Khalifa,HWES+SARIMAX,Train,2023-06-01,20378.83,21112.793543486037
Burj Khalifa,HWES+SARIMAX,Train,2023-07-01,19220.21,17864.732011391385
Burj Khalifa,HWES+SARIMAX,Train,2023-08-01,22040.3,23159.152744673505
Burj Khalifa,HWES+SARIMAX,Train,2023-09-01,19934.5,19993.231918506084
Burj Khalifa,HWES+SARIMAX,Train,2023-10-01,23343.525,23031.643808849134
Burj Khalifa,HWES+SARIMAX,Train,2023-11-01,23897.120000000003,24392.150919099277
Burj Khalifa,HWES+SARIMAX,Train,2023-12-01,20939.685,21205.5672956924
Burj Khalifa,HWES+SARIMAX,Train,2024-01-01,22716.41,21946.945280957803
Burj Khalifa,HWES+SARIMAX,Train,2024-02-01,20699.02,21108.01951557765
Burj Khalifa,HWES+SARIMAX,Train,2024-03-01,21615.375,21497.66499381476
Burj Khalifa,HWES+SARIMAX,Train,2024-04-01,21795.16,21537.44879787664
Burj Khalifa,HWES+SARIMAX,Train,2024-05-01,19865.8,20198.849475255316
Burj Khalifa,HWES+SARIMAX,Train,2024-06-01,20565.77,20400.829990849023
Burj Khalifa,HWES+SARIMAX,Train,2024-07-01,18203.4,18451.361545067466
Burj Khalifa,HWES+SARIMAX,Train,2024-08-01,24599.59,24281.76698437896
Burj Khalifa,HWES+SARIMAX,Train,2024-09-01,21244.69,21334.64478462008
Burj Khalifa,HWES+SARIMAX,Train,2024-10-01,22484.72,21359.004593999864
Burj Khalifa,HWES+SARIMAX,Train,2024-11-01,23440.465,22396.84135151973
Burj Khalifa,HWES+SARIMAX,Train,2024-12-01,22200.3,22448.778033547867
Burj Khalifa,HWES+SARIMAX,Train,2025-01-01,22785.2,23448.23634605469
Burj Khalifa,HWES+SARIMAX,Train,2025-02-01,21524.59,21844.499759232218
Burj Khalifa,HWES+SARIMAX,Test,2025-03-01,22539.25,22836.149525633322
Burj Khalifa,HWES+SARIMAX,Test,2025-04-01,23490.55,21740.13508621167
Burj Khalifa,HWES+SARIMAX,Test,2025-05-01,23142.79,22230.97011084148
Burj Khalifa,HWES+SARIMAX,Test,2025-06-01,18138.24,20910.294442977844
Burj Khalifa,HWES+SARIMAX,Test,2025-07-01,20308.69,19523.958171133334
Burj Khalifa,HWES+SARIMAX,Test,2025-08-01,21084.51,22926.10795570446
Burj Khalifa,HWES+SARIMAX,Future,2025-09-01,,21018.340283475696
Burj Khalifa,HWES+SARIMAX,Future,2025-10-01,,21344.5142356485
Burj Khalifa,HWES+SARIMAX,Future,2025-11-01,,21318.279929085056
Burj Khalifa,HWES+SARIMAX,Future,2025-12-01,,22057.622569669355
Burj Khalifa,HWES+SARIMAX,Future,2026-01-01,,25561.3242358774
Burj Khalifa,HWES+SARIMAX,Future,2026-02-01,,23614.927977704345
Business Bay,HWES+SARIMAX,Train,2022-09-01,21318.69,21610.893759553855
Business Bay,HWES+SARIMAX,Train,2022-10-01,23302.705,21529.692872978947
Business Bay,HWES+SARIMAX,Train,2022-11-01,18422.41,19853.37290681394
Business Bay,HWES+SARIMAX,Train,2022-12-01,21155.74,21560.25518077893
Business Bay,HWES+SARIMAX,Train,2023-01-01,22501.36,21854.60628961401
Business Bay,HWES+SARIMAX,Train,2023-02-01,22015.66,21068.208005874072
Business Bay,HWES+SARIMAX,Train,2023-03-01,22286.68,22463.65949578893
Business Bay,HWES+SARIMAX,Train,2023-04-01,20934.37,21461.282732346586
Business Bay,HWES+SARIMAX,Train,2023-05-01,17569.825,19721.55171106422
Business Bay,HWES+SARIMAX,Train,2023-06-01,17808.22,20299.3000462994
Business Bay,HWES+SARIMAX,Train,2023-07-01,20727.62,20916.200790755734
Business Bay,HWES+SARIMAX,Train,2023-08-01,26468.01,24319.159739936196
Business Bay,HWES+SARIMAX,Train,2023-09-01,24577.575,23105.718256511453
Business Bay,HWES+SARIMAX,Train,2023-10-01,20942.41,21308.369004801792
Business Bay,HWES+SARIMAX,Train,2023-11-01,22019.9,22294.480863145065
Business Bay,HWES+SARIMAX,Train,2023-12-01,23101.255,23148.40797784664
Business Bay,HWES+SARIMAX,Train,2024-01-01,23553.325,22569.17806751875
Business Bay,HWES+SARIMAX,Train,2024-02-01,21706.465,21532.906205649662
Business Bay,HWES+SARIMAX,Train,2024-03-01,23890.885,23862.73519151963
Business Bay,HWES+SARIMAX,Train,2024-04-01,23238.45,23151.145157460774
Business Bay,HWES+SARIMAX,Train,2024-05-01,23124.01,22761.598372275435
Business Bay,HWES+SARIMAX,Train,2024-06-01,24041.85,23621.34183344229
Business Bay,HWES+SARIMAX,Train,2024-07-01,22356.4,22324.91706342697
Business Bay,HWES+SARIMAX,Train,2024-08-01,23421.15,23785.522885817645
Business Bay,HWES+SARIMAX,Train,2024-09-01,22692.31,22690.05935256771
Business Bay,HWES+SARIMAX,Train,2024-10-01,24100.35,25562.123480785856
Business Bay,HWES+SARIMAX,Train,2024-11-01,22876.0,21597.448709059114
Business Bay,HWES+SARIMAX,Train,2024-12-01,24181.55,23824.130270945137
Business Bay,HWES+SARIMAX,Train,2025-01-01,23266.335,23987.420511080127
Business Bay,HWES+SARIMAX,Train,2025-02-01,23240.37,24082.242261312327
Business Bay,HWES+SARIMAX,Test,2025-03-01,25111.85,24822.07845676101
Business Bay,HWES+SARIMAX,Test,2025-04-01,23763.805,23528.907890530372
Business Bay,HWES+SARIMAX,Test,2025-05-01,23805.75,20438.596257962727
Business Bay,HWES+SARIMAX,Test,2025-06-01,24957.78,20733.736081317275
Business Bay,HWES+SARIMAX,Test,2025-07-01,24847.53,23263.839103877075
Business Bay,HWES+SARIMAX,Test,2025-08-01,27464.07,28609.797609145804
Business Bay,HWES+SARIMAX,Future,2025-09-01,,25827.15060985539
Business Bay,HWES+SARIMAX,Future,2025-10-01,,27819.95899314687
Business Bay,HWES+SARIMAX,Future,2025-11-01,,22945.74656810975
Business Bay,HWES+SARIMAX,Future,2025-12-01,,25684.18330616128
Business Bay,HWES+SARIMAX,Future,2026-01-01,,27034.46456758679
Business Bay,HWES+SARIMAX,Future,2026-02-01,,26552.031510352364
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2022-09-01,19107.53,18775.438291297138
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2022-10-01,18814.62,19335.140341229875
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2022-11-01,18974.53,18796.757682553478
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2022-12-01,17876.41,18593.239106557176
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-01-01,19820.2,19289.787519063706
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-02-01,18469.97,18908.326142335198
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-03-01,20655.97,19832.11677479214
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-04-01,21910.03,21222.388127489645
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-05-01,19438.27,20453.0062405488
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-06-01,20236.15,20247.883780466607
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-07-01,20490.65,21665.218217264
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-08-01,20055.12,19877.56839176999
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-09-01,21354.04,21457.8713777573
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-10-01,21573.18,22402.0099164398
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-11-01,21992.14,21546.20996220758
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2023-12-01,22712.11,21807.546959807034
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-01-01,22936.585,21994.615974721048
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-02-01,22104.815,21989.344956649013
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-03-01,21904.21,22313.488512976724
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-04-01,23277.355,23620.22449790501
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-05-01,24217.81,23711.657369400982
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-06-01,23226.83,23220.8791627705
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-07-01,25694.43,25107.43884699513
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-08-01,22715.16,22785.621416217757
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-09-01,24396.86,24397.40544610603
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-10-01,26086.31,26087.329533963933
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-11-01,24050.895,24050.118745863652
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2024-12-01,23695.145,23692.226301947452
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2025-01-01,23779.57,23778.19114356017
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Train,2025-02-01,24589.38,24588.633330796485
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Test,2025-03-01,25050.1,25547.988465741502
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Test,2025-04-01,25455.27,26861.375559482985
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Test,2025-05-01,24669.605,26091.518271121062
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Test,2025-06-01,25428.65,25997.241405550234
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Test,2025-07-01,26914.24,27355.509316680564
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Test,2025-08-01,25079.61,25651.189362889992
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Future,2025-09-01,,27044.940093959194
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Future,2025-10-01,,26752.74961716512
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Future,2025-11-01,,26925.39585774696
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Future,2025-12-01,,25830.873046649307
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Future,2026-01-01,,27779.262947085565
Hadaeq Sheikh Mohammed Bin Rashid,HWES+SARIMAX,Future,2026-02-01,,26417.929226512337
Jabal Ali First,HWES+SARIMAX,Train,2022-09-01,11440.75,9670.115328503196
Jabal Ali First,HWES+SARIMAX,Train,2022-10-01,10742.305,10334.43588053447
Jabal Ali First,HWES+SARIMAX,Train,2022-11-01,11821.3,10783.550746039038
Jabal Ali First,HWES+SARIMAX,Train,2022-12-01,8354.23,9208.786558605878
Jabal Ali First,HWES+SARIMAX,Train,2023-01-01,7799.125,9368.131604205959
Jabal Ali First,HWES+SARIMAX,Train,2023-02-01,9880.555,9921.625074753474
Jabal Ali First,HWES+SARIMAX,Train,2023-03-01,10212.53,10588.274630790194
Jabal Ali First,HWES+SARIMAX,Train,2023-04-01,10786.28,10875.054644458995
Jabal Ali First,HWES+SARIMAX,Train,2023-05-01,10179.39,10683.146010211009
Jabal Ali First,HWES+SARIMAX,Train,2023-06-01,10763.64,10683.519145367582
Jabal Ali First,HWES+SARIMAX,Train,2023-07-01,10126.74,10013.390961325938
Jabal Ali First,HWES+SARIMAX,Train,2023-08-01,10272.91,10552.345125892043
Jabal Ali First,HWES+SARIMAX,Train,2023-09-01,9798.335,11245.862936363386
Jabal Ali First,HWES+SARIMAX,Train,2023-10-01,12146.89,11910.1834404403
Jabal Ali First,HWES+SARIMAX,Train,2023-11-01,12425.31,12359.298303394347
Jabal Ali First,HWES+SARIMAX,Train,2023-12-01,10826.22,10784.53410148117
Jabal Ali First,HWES+SARIMAX,Train,2024-01-01,11932.58,10943.879160436303
Jabal Ali First,HWES+SARIMAX,Train,2024-02-01,11161.985,11497.372669096629
Jabal Ali First,HWES+SARIMAX,Train,2024-03-01,12539.96,12164.022220747676
Jabal Ali First,HWES+SARIMAX,Train,2024-04-01,12539.9,12450.802245617417
Jabal Ali First,HWES+SARIMAX,Train,2024-05-01,12762.88,12258.893614019937
Jabal Ali First,HWES+SARIMAX,Train,2024-06-01,12179.355,12259.26676419304
Jabal Ali First,HWES+SARIMAX,Train,2024-07-01,11475.93,11589.138577766724
Jabal Ali First,HWES+SARIMAX,Train,2024-08-01,12407.49,12128.092738956859
Jabal Ali First,HWES+SARIMAX,Train,2024-09-01,12498.215,12821.610557755452
Jabal Ali First,HWES+SARIMAX,Train,2024-10-01,12841.759999999998,13485.931078583244
Jabal Ali First,HWES+SARIMAX,Train,2024-11-01,12831.24,13935.045928411193
Jabal Ali First,HWES+SARIMAX,Train,2024-12-01,13172.87,12360.281709066374
Jabal Ali First,HWES+SARIMAX,Train,2025-01-01,13100.0,12519.62677950885
Jabal Ali First,HWES+SARIMAX,Train,2025-02-01,13448.73,13073.120282084621
Jabal Ali First,HWES+SARIMAX,Test,2025-03-01,13363.68,13739.769844330354
Jabal Ali First,HWES+SARIMAX,Test,2025-04-01,13865.33,14026.549863598184
