Area,Model,Dataset,Date,Actual,Predicted
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-06-01,25628.805,24676.86953137419
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-07-01,27213.77,26473.142020251402
Hadaeq Sheikh Mohammed Bin Rashid,SARIMA,Test,2025-08-01,25652.485,24244.153727098965
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2022-09-01,19247.745000000003,18971.24760961361
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2022-10-01,18890.44,19036.299725672692
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2022-11-01,19033.67,18739.890245159906
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2022-12-01,17876.41,18315.702138194996
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-01-01,20014.385000000002,20178.09336927915
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-02-01,18469.97,18834.629975131415
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-03-01,20932.63,20771.23226998876
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-04-01,22031.93,21870.127068515354
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-05-01,19593.89,19450.937138753106
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-06-01,20312.235,20209.233460305764
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-07-01,20572.92,20518.41701663783
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-08-01,20298.870000000003,20292.762052213428
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-09-01,21364.48,21575.079560766488
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-10-01,21584.23,21526.48710941132
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-11-01,22163.504999999997,22385.886021771894
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2023-12-01,22803.324999999997,22502.800898506877
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-01-01,22954.22,22791.892263009664
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-02-01,22144.055,21781.418435328753
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-03-01,21904.645,22065.83075683078
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-04-01,23365.315000000002,23527.229726045
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-05-01,24346.88,24488.85477917723
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-06-01,23414.02,23516.129371075862
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-07-01,25748.24,25801.388610700404
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-08-01,22838.065,22843.16632895742
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-09-01,24810.5,24875.91325519606
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-10-01,26143.04,26054.815453980496
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-11-01,24263.94,24336.091697481104
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Train,2024-12-01,23718.879999999997,23581.055384321116
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-01-01,23919.73,29419.1170119608
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-02-01,24636.39,27451.744379305892
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-03-01,25055.27,26232.300804603346
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-04-01,25469.195,27595.971403579784
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-05-01,24677.925,27420.71865945458
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-06-01,25628.805,27006.82266876596
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-07-01,27213.77,28615.06355962416
Hadaeq Sheikh Mohammed Bin Rashid,Prophet,Test,2025-08-01,25652.485,26552.23848283788
Jabal Ali First,ARIMA,Train,2022-09-01,11465.7,11465.7
Jabal Ali First,ARIMA,Train,2022-10-01,10742.305,11465.7
Jabal Ali First,ARIMA,Train,2022-11-01,11884.96,10742.305
Jabal Ali First,ARIMA,Train,2022-12-01,8354.23,11884.96
Jabal Ali First,ARIMA,Train,2023-01-01,7799.125,8354.23
Jabal Ali First,ARIMA,Train,2023-02-01,9828.35,7799.125
Jabal Ali First,ARIMA,Train,2023-03-01,10212.53,9828.35
Jabal Ali First,ARIMA,Train,2023-04-01,10789.81,10212.53
Jabal Ali First,ARIMA,Train,2023-05-01,10179.39,10789.81
Jabal Ali First,ARIMA,Train,2023-06-01,10763.64,10179.39
Jabal Ali First,ARIMA,Train,2023-07-01,10165.41,10763.64
Jabal Ali First,ARIMA,Train,2023-08-01,10272.91,10165.41
Jabal Ali First,ARIMA,Train,2023-09-01,9760.375,10272.91
Jabal Ali First,ARIMA,Train,2023-10-01,12003.83,9760.375
Jabal Ali First,ARIMA,Train,2023-11-01,12398.6,12003.83
Jabal Ali First,ARIMA,Train,2023-12-01,10737.27,12398.6
Jabal Ali First,ARIMA,Train,2024-01-01,11986.33,10737.27
Jabal Ali First,ARIMA,Train,2024-02-01,11114.16,11986.33
Jabal Ali First,ARIMA,Train,2024-03-01,12535.73,11114.16
Jabal Ali First,ARIMA,Train,2024-04-01,12567.82,12535.73
Jabal Ali First,ARIMA,Train,2024-05-01,12737.67,12567.82
Jabal Ali First,ARIMA,Train,2024-06-01,12124.41,12737.67
Jabal Ali First,ARIMA,Train,2024-07-01,11463.57,12124.41
Jabal Ali First,ARIMA,Train,2024-08-01,12405.265,11463.57
Jabal Ali First,ARIMA,Train,2024-09-01,12490.18,12405.265
Jabal Ali First,ARIMA,Train,2024-10-01,12823.75,12490.18
Jabal Ali First,ARIMA,Train,2024-11-01,12840.619999999999,12823.75
Jabal Ali First,ARIMA,Train,2024-12-01,13172.87,12840.619999999999
Jabal Ali First,ARIMA,Test,2025-01-01,13100.0,13172.87
Jabal Ali First,ARIMA,Test,2025-02-01,13514.59,13172.87
Jabal Ali First,ARIMA,Test,2025-03-01,13365.935000000001,13172.87
Jabal Ali First,ARIMA,Test,2025-04-01,13944.73,13172.87
Jabal Ali First,ARIMA,Test,2025-05-01,13702.8,13172.87
Jabal Ali First,ARIMA,Test,2025-06-01,14270.2,13172.87
Jabal Ali First,ARIMA,Test,2025-07-01,14332.27,13172.87
Jabal Ali First,ARIMA,Test,2025-08-01,17443.34,13172.87
Jabal Ali First,SARIMA,Train,2022-09-01,11465.7,11465.7
Jabal Ali First,SARIMA,Train,2022-10-01,10742.305,9074.289830040987
Jabal Ali First,SARIMA,Train,2022-11-01,11884.96,9902.949256945845
Jabal Ali First,SARIMA,Train,2022-12-01,8354.23,11206.036588730747
Jabal Ali First,SARIMA,Train,2023-01-01,7799.125,9229.622365154279
Jabal Ali First,SARIMA,Train,2023-02-01,9828.35,8397.697459124387
Jabal Ali First,SARIMA,Train,2023-03-01,10212.53,9404.054683511062
Jabal Ali First,SARIMA,Train,2023-04-01,10789.81,9877.11629589711
Jabal Ali First,SARIMA,Train,2023-05-01,10179.39,10461.500334696513
Jabal Ali First,SARIMA,Train,2023-06-01,10763.64,10241.222195284407
Jabal Ali First,SARIMA,Train,2023-07-01,10165.41,10608.80023157639
Jabal Ali First,SARIMA,Train,2023-08-01,10272.91,10289.94567449223
Jabal Ali First,SARIMA,Train,2023-09-01,9760.375,18535.678223246192
Jabal Ali First,SARIMA,Train,2023-10-01,12003.83,12306.637447338062
Jabal Ali First,SARIMA,Train,2023-11-01,12398.6,13722.388991884955
Jabal Ali First,SARIMA,Train,2023-12-01,10737.27,9711.741661747077
Jabal Ali First,SARIMA,Train,2024-01-01,11986.33,9535.987404608353
Jabal Ali First,SARIMA,Train,2024-02-01,11114.16,12083.628434740787
Jabal Ali First,SARIMA,Train,2024-03-01,12535.73,12051.745647984895
Jabal Ali First,SARIMA,Train,2024-04-01,12567.82,12844.61809514456
Jabal Ali First,SARIMA,Train,2024-05-01,12737.67,12134.064271551259
Jabal Ali First,SARIMA,Train,2024-06-01,12124.41,12855.072273125108
Jabal Ali First,SARIMA,Train,2024-07-01,11463.57,12075.22660733791
Jabal Ali First,SARIMA,Train,2024-08-01,12405.265,12155.31794875121
Jabal Ali First,SARIMA,Train,2024-09-01,12490.18,11729.773797196345
Jabal Ali First,SARIMA,Train,2024-10-01,12823.75,14055.197868537127
Jabal Ali First,SARIMA,Train,2024-11-01,12840.619999999999,14200.73054210197
Jabal Ali First,SARIMA,Train,2024-12-01,13172.87,12469.96168987983
Jabal Ali First,SARIMA,Test,2025-01-01,13100.0,13927.888105474038
Jabal Ali First,SARIMA,Test,2025-02-01,13514.59,12967.50938937503
Jabal Ali First,SARIMA,Test,2025-03-01,13365.935000000001,14394.318121643877
Jabal Ali First,SARIMA,Test,2025-04-01,13944.73,14428.999551471623
Jabal Ali First,SARIMA,Test,2025-05-01,13702.8,14598.924675911894
Jabal Ali First,SARIMA,Test,2025-06-01,14270.2,13985.60661576817
Jabal Ali First,SARIMA,Test,2025-07-01,14332.27,13324.760179479516
Jabal Ali First,SARIMA,Test,2025-08-01,17443.34,14266.45610524512
Jabal Ali First,Prophet,Train,2022-09-01,11465.7,9854.016187160152
Jabal Ali First,Prophet,Train,2022-10-01,10742.305,10584.239649222354
Jabal Ali First,Prophet,Train,2022-11-01,11884.96,11142.073759521061
Jabal Ali First,Prophet,Train,2022-12-01,8354.23,9219.62184107335
Jabal Ali First,Prophet,Train,2023-01-01,7799.125,8556.995909174117
Jabal Ali First,Prophet,Train,2023-02-01,9828.35,10097.851728317544
Jabal Ali First,Prophet,Train,2023-03-01,10212.53,10342.663503995589
Jabal Ali First,Prophet,Train,2023-04-01,10789.81,11116.95416328473
Jabal Ali First,Prophet,Train,2023-05-01,10179.39,10623.049881219717
Jabal Ali First,Prophet,Train,2023-06-01,10763.64,11222.145459497355
Jabal Ali First,Prophet,Train,2023-07-01,10165.41,10540.166304284337
Jabal Ali First,Prophet,Train,2023-08-01,10272.91,10482.785176623802
Jabal Ali First,Prophet,Train,2023-09-01,9760.375,10848.56185458256
Jabal Ali First,Prophet,Train,2023-10-01,12003.83,11931.254301762561
Jabal Ali First,Prophet,Train,2023-11-01,12398.6,12581.584746434299
Jabal Ali First,Prophet,Train,2023-12-01,10737.27,9814.348049310078
Jabal Ali First,Prophet,Train,2024-01-01,11986.33,11225.72166420572
Jabal Ali First,Prophet,Train,2024-02-01,11114.16,10839.704696088938
Jabal Ali First,Prophet,Train,2024-03-01,12535.73,12400.195864285786
Jabal Ali First,Prophet,Train,2024-04-01,12567.82,12236.095063718958
Jabal Ali First,Prophet,Train,2024-05-01,12737.67,12293.448599584142
Jabal Ali First,Prophet,Train,2024-06-01,12124.41,11666.423864019875
Jabal Ali First,Prophet,Train,2024-07-01,11463.57,11093.493556914831
Jabal Ali First,Prophet,Train,2024-08-01,12405.265,12200.325037837381
Jabal Ali First,Prophet,Train,2024-09-01,12490.18,13020.080703680911
Jabal Ali First,Prophet,Train,2024-10-01,12823.75,13059.004438617621
Jabal Ali First,Prophet,Train,2024-11-01,12840.619999999999,13404.910503680301
Jabal Ali First,Prophet,Train,2024-12-01,13172.87,13230.428768573316
Jabal Ali First,Prophet,Test,2025-01-01,13100.0,8377.449523568343
Jabal Ali First,Prophet,Test,2025-02-01,13514.59,13705.678799335858
Jabal Ali First,Prophet,Test,2025-03-01,13365.935000000001,13428.174561995878
Jabal Ali First,Prophet,Test,2025-04-01,13944.73,13576.558339694937
Jabal Ali First,Prophet,Test,2025-05-01,13702.8,13448.69002978674
Jabal Ali First,Prophet,Test,2025-06-01,14270.2,13231.658366786016
Jabal Ali First,Prophet,Test,2025-07-01,14332.27,12634.537676472773
Jabal Ali First,Prophet,Test,2025-08-01,17443.34,13355.556460162734
Madinat Al Mataar,ARIMA,Train,2022-09-01,7264.56,7264.56
Madinat Al Mataar,ARIMA,Train,2022-10-01,7246.38,4535.067616897597
Madinat Al Mataar,ARIMA,Train,2022-11-01,7303.8150000000005,5940.612685328825
Madinat Al Mataar,ARIMA,Train,2022-12-01,7294.29,6612.023944633006
Madinat Al Mataar,ARIMA,Train,2023-01-01,7306.745,6943.450162419605
Madinat Al Mataar,ARIMA,Train,2023-02-01,6366.05,7119.277943403766
Madinat Al Mataar,ARIMA,Train,2023-03-01,7450.9400000000005,6755.08966223371
Madinat Al Mataar,ARIMA,Train,2023-04-01,7586.955,7091.447007432065
Madinat Al Mataar,ARIMA,Train,2023-05-01,6953.475,7330.946820329189
Madinat Al Mataar,ARIMA,Train,2023-06-01,8054.9,7148.502271413352
Madinat Al Mataar,ARIMA,Train,2023-07-01,8293.84,7586.591915741155
Madinat Al Mataar,ARIMA,Train,2023-08-01,15084.29,7928.426010384508
Madinat Al Mataar,ARIMA,Train,2023-09-01,8496.89,11387.067283003233
Madinat Al Mataar,ARIMA,Train,2023-10-01,7593.85,9990.159027457805
Madinat Al Mataar,ARIMA,Train,2023-11-01,13869.46,8831.951952154772
Madinat Al Mataar,ARIMA,Train,2023-12-01,13615.63,11266.728667676904
Madinat Al Mataar,ARIMA,Train,2024-01-01,16353.01,12402.022191042615
Madinat Al Mataar,ARIMA,Train,2024-02-01,8713.22,14311.651517105924
Madinat Al Mataar,ARIMA,Train,2024-03-01,14878.87,11605.763895938771
Madinat Al Mataar,ARIMA,Train,2024-04-01,9136.14,13187.752933828904
Madinat Al Mataar,ARIMA,Train,2024-05-01,10469.8,11229.488507546119
Madinat Al Mataar,ARIMA,Train,2024-06-01,10596.485,10862.308571141417
Madinat Al Mataar,ARIMA,Train,2024-07-01,11080.58,10733.828172955866
Madinat Al Mataar,ARIMA,Train,2024-08-01,10937.895,10901.423592048663
Madinat Al Mataar,ARIMA,Train,2024-09-01,14673.73,10919.051302773689
Madinat Al Mataar,ARIMA,Train,2024-10-01,16927.56,12733.798625619986
Madinat Al Mataar,ARIMA,Train,2024-11-01,15743.675,14760.767599672146
Madinat Al Mataar,ARIMA,Train,2024-12-01,17546.45,15235.835832452882
Madinat Al Mataar,ARIMA,Test,2025-01-01,21823.725,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-02-01,16082.61,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-03-01,21071.045,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-04-01,17450.04,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-05-01,17126.775,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-06-01,18567.64,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-07-01,17781.54,16352.624035338114
Madinat Al Mataar,ARIMA,Test,2025-08-01,14663.7,16352.624035338114
Madinat Al Mataar,SARIMA,Train,2022-09-01,7264.56,7264.56
Madinat Al Mataar,SARIMA,Train,2022-10-01,7246.38,3230.2952071060813
Madinat Al Mataar,SARIMA,Train,2022-11-01,7303.8150000000005,7242.5204655938
Madinat Al Mataar,SARIMA,Train,2022-12-01,7294.29,7297.519275540561
Madinat Al Mataar,SARIMA,Train,2023-01-01,7306.745,7253.476375359989
Madinat Al Mataar,SARIMA,Train,2023-02-01,6366.05,7382.682723933513
Madinat Al Mataar,SARIMA,Train,2023-03-01,7450.9400000000005,6740.26340744675
Madinat Al Mataar,SARIMA,Train,2023-04-01,7586.955,7116.15009803824
Madinat Al Mataar,SARIMA,Train,2023-05-01,6953.475,7029.728627368687
Madinat Al Mataar,SARIMA,Train,2023-06-01,8054.9,8170.4368814900245
Madinat Al Mataar,SARIMA,Train,2023-07-01,8293.84,5884.321854511241
Madinat Al Mataar,SARIMA,Train,2023-08-01,15084.29,11276.417687212865
Madinat Al Mataar,SARIMA,Train,2023-09-01,8496.89,15086.567330810643
Madinat Al Mataar,SARIMA,Train,2023-10-01,7593.85,11867.579719017682
Madinat Al Mataar,SARIMA,Train,2023-11-01,13869.46,7829.674414690238
Madinat Al Mataar,SARIMA,Train,2023-12-01,13615.63,10756.033224345783
Madinat Al Mataar,SARIMA,Train,2024-01-01,16353.01,13922.826068372884
Madinat Al Mataar,SARIMA,Train,2024-02-01,8713.22,14998.28015809907
Madinat Al Mataar,SARIMA,Train,2024-03-01,14878.87,12542.422629099488
Madinat Al Mataar,SARIMA,Train,2024-04-01,9136.14,11654.788682881896
Madinat Al Mataar,SARIMA,Train,2024-05-01,10469.8,12063.50405252487
Madinat Al Mataar,SARIMA,Train,2024-06-01,10596.485,9830.91218920192
Madinat Al Mataar,SARIMA,Train,2024-07-01,11080.58,10214.804905215515
Madinat Al Mataar,SARIMA,Train,2024-08-01,10937.895,11522.6679386033
Madinat Al Mataar,SARIMA,Train,2024-09-01,14673.73,17048.119154391654
Madinat Al Mataar,SARIMA,Train,2024-10-01,16927.56,15299.928951293612
Madinat Al Mataar,SARIMA,Train,2024-11-01,15743.675,17196.360835608855
Madinat Al Mataar,SARIMA,Train,2024-12-01,17546.45,17088.67592907564
Madinat Al Mataar,SARIMA,Test,2025-01-01,21823.725,17259.417625598802
Madinat Al Mataar,SARIMA,Test,2025-02-01,16082.61,14876.915071226627
Madinat Al Mataar,SARIMA,Test,2025-03-01,21071.045,17384.26473079878
Madinat Al Mataar,SARIMA,Test,2025-04-01,17450.04,16126.102585032811
Madinat Al Mataar,SARIMA,Test,2025-05-01,17126.775,15856.041682593765
Madinat Al Mataar,SARIMA,Test,2025-06-01,18567.64,16938.221311111232
Madinat Al Mataar,SARIMA,Test,2025-07-01,17781.54,17400.95827093848
Madinat Al Mataar,SARIMA,Test,2025-08-01,14663.7,23977.098782622026
Madinat Al Mataar,Prophet,Train,2022-09-01,7264.56,6321.932637428473
Madinat Al Mataar,Prophet,Train,2022-10-01,7246.38,6360.890692533941
Madinat Al Mataar,Prophet,Train,2022-11-01,7303.8150000000005,8810.10183523435
Madinat Al Mataar,Prophet,Train,2022-12-01,7294.29,9093.023968468862
Madinat Al Mataar,Prophet,Train,2023-01-01,7306.745,7821.921984306144
Madinat Al Mataar,Prophet,Train,2023-02-01,6366.05,6767.08618559808
Madinat Al Mataar,Prophet,Train,2023-03-01,7450.9400000000005,7334.196975599819
Madinat Al Mataar,Prophet,Train,2023-04-01,7586.955,7450.650156337598
Madinat Al Mataar,Prophet,Train,2023-05-01,6953.475,6760.1262976348335
Madinat Al Mataar,Prophet,Train,2023-06-01,8054.9,7785.297380450685
Madinat Al Mataar,Prophet,Train,2023-07-01,8293.84,7957.417206475825
Madinat Al Mataar,Prophet,Train,2023-08-01,15084.29,14714.025718780846
Madinat Al Mataar,Prophet,Train,2023-09-01,8496.89,8720.977804873215
Madinat Al Mataar,Prophet,Train,2023-10-01,7593.85,7781.231467867068
Madinat Al Mataar,Prophet,Train,2023-11-01,13869.46,12516.70281556702
Madinat Al Mataar,Prophet,Train,2023-12-01,13615.63,12161.111236769973
Madinat Al Mataar,Prophet,Train,2024-01-01,16353.01,15836.051547732255
Madinat Al Mataar,Prophet,Train,2024-02-01,8713.22,8312.271301761639
Madinat Al Mataar,Prophet,Train,2024-03-01,14878.87,14995.232462451335
Madinat Al Mataar,Prophet,Train,2024-04-01,9136.14,9273.576394445747
Madinat Al Mataar,Prophet,Train,2024-05-01,10469.8,10663.916555114934
Madinat Al Mataar,Prophet,Train,2024-06-01,10596.485,10867.770013474934
Madinat Al Mataar,Prophet,Train,2024-07-01,11080.58,11417.10167430521
Madinat Al Mataar,Prophet,Train,2024-08-01,10937.895,11308.040695439358
Madinat Al Mataar,Prophet,Train,2024-09-01,14673.73,15392.83583246966
Madinat Al Mataar,Prophet,Train,2024-10-01,16927.56,17623.53653996136
Madinat Al Mataar,Prophet,Train,2024-11-01,15743.675,15587.436162909884
Madinat Al Mataar,Prophet,Train,2024-12-01,17546.45,17197.770821876922
Madinat Al Mataar,Prophet,Test,2025-01-01,21823.725,5777.167770432086
Madinat Al Mataar,Prophet,Test,2025-02-01,16082.61,17481.75496565885
Madinat Al Mataar,Prophet,Test,2025-03-01,21071.045,17097.688567110647
Madinat Al Mataar,Prophet,Test,2025-04-01,17450.04,13316.488829371096
Madinat Al Mataar,Prophet,Test,2025-05-01,17126.775,14030.922176000846
Madinat Al Mataar,Prophet,Test,2025-06-01,18567.64,14504.331688230957
Madinat Al Mataar,Prophet,Test,2025-07-01,17781.54,14918.77434358161
Madinat Al Mataar,Prophet,Test,2025-08-01,14663.7,17148.994636992567
Madinat Dubai Almelaheyah,ARIMA,Train,2022-09-01,17050.57,17050.57
Madinat Dubai Almelaheyah,ARIMA,Train,2022-10-01,17211.51,17050.57
Madinat Dubai Almelaheyah,ARIMA,Train,2022-11-01,17554.989999999998,17211.51
Madinat Dubai Almelaheyah,ARIMA,Train,2022-12-01,19707.98,17554.989999999998
Madinat Dubai Almelaheyah,ARIMA,Train,2023-01-01,19598.809999999998,19707.98
Madinat Dubai Almelaheyah,ARIMA,Train,2023-02-01,19573.395,19598.809999999998
Madinat Dubai Almelaheyah,ARIMA,Train,2023-03-01,19164.61,19573.395
Madinat Dubai Almelaheyah,ARIMA,Train,2023-04-01,19022.035,19164.61
Madinat Dubai Almelaheyah,ARIMA,Train,2023-05-01,18846.31,19022.035
Madinat Dubai Almelaheyah,ARIMA,Train,2023-06-01,19647.9,18846.31
Madinat Dubai Almelaheyah,ARIMA,Train,2023-07-01,21254.16,19647.9
Madinat Dubai Almelaheyah,ARIMA,Train,2023-08-01,20737.04,21254.16
Madinat Dubai Almelaheyah,ARIMA,Train,2023-09-01,22317.01,20737.04
Madinat Dubai Almelaheyah,ARIMA,Train,2023-10-01,20616.52,22317.01
Madinat Dubai Almelaheyah,ARIMA,Train,2023-11-01,19714.29,20616.52
Madinat Dubai Almelaheyah,ARIMA,Train,2023-12-01,22992.15,19714.29
Madinat Dubai Almelaheyah,ARIMA,Train,2024-01-01,22564.57,22992.15
Madinat Dubai Almelaheyah,ARIMA,Train,2024-02-01,27062.71,22564.57
Madinat Dubai Almelaheyah,ARIMA,Train,2024-03-01,25887.71,27062.71
Madinat Dubai Almelaheyah,ARIMA,Train,2024-04-01,25108.93,25887.71
Madinat Dubai Almelaheyah,ARIMA,Train,2024-05-01,22780.34,25108.93
Madinat Dubai Almelaheyah,ARIMA,Train,2024-06-01,25247.05,22780.34
Madinat Dubai Almelaheyah,ARIMA,Train,2024-07-01,24097.545,25247.05
Madinat Dubai Almelaheyah,ARIMA,Train,2024-08-01,25548.54,24097.545
Madinat Dubai Almelaheyah,ARIMA,Train,2024-09-01,23937.39,25548.54
Madinat Dubai Almelaheyah,ARIMA,Train,2024-10-01,26197.09,23937.39
Madinat Dubai Almelaheyah,ARIMA,Train,2024-11-01,26630.65,26197.09
Madinat Dubai Almelaheyah,ARIMA,Train,2024-12-01,26294.35,26630.65
Madinat Dubai Almelaheyah,ARIMA,Test,2025-01-01,27351.21,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-02-01,27005.78,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-03-01,29424.925,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-04-01,29568.42,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-05-01,28033.785,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-06-01,29403.12,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-07-01,30494.61,26294.35
Madinat Dubai Almelaheyah,ARIMA,Test,2025-08-01,31508.6,26294.35
Madinat Dubai Almelaheyah,SARIMA,Train,2022-09-01,17050.57,17050.57
Madinat Dubai Almelaheyah,SARIMA,Train,2022-10-01,17211.51,17050.57
Madinat Dubai Almelaheyah,SARIMA,Train,2022-11-01,17554.989999999998,17211.51
Madinat Dubai Almelaheyah,SARIMA,Train,2022-12-01,19707.98,17554.989999999998
Madinat Dubai Almelaheyah,SARIMA,Train,2023-01-01,19598.809999999998,19707.98
Madinat Dubai Almelaheyah,SARIMA,Train,2023-02-01,19573.395,19598.809999999998
Madinat Dubai Almelaheyah,SARIMA,Train,2023-03-01,19164.61,19573.395
Madinat Dubai Almelaheyah,SARIMA,Train,2023-04-01,19022.035,19164.61
Madinat Dubai Almelaheyah,SARIMA,Train,2023-05-01,18846.31,19022.035
Madinat Dubai Almelaheyah,SARIMA,Train,2023-06-01,19647.9,18846.31
Madinat Dubai Almelaheyah,SARIMA,Train,2023-07-01,21254.16,19647.9
Madinat Dubai Almelaheyah,SARIMA,Train,2023-08-01,20737.04,21254.16
Madinat Dubai Almelaheyah,SARIMA,Train,2023-09-01,22317.01,35564.38018413372
Madinat Dubai Almelaheyah,SARIMA,Train,2023-10-01,20616.52,22477.95
Madinat Dubai Almelaheyah,SARIMA,Train,2023-11-01,19714.29,20960.0
Madinat Dubai Almelaheyah,SARIMA,Train,2023-12-01,22992.15,21867.280000000002
Madinat Dubai Almelaheyah,SARIMA,Train,2024-01-01,22564.57,22882.98
Madinat Dubai Almelaheyah,SARIMA,Train,2024-02-01,27062.71,22539.155000000002
Madinat Dubai Almelaheyah,SARIMA,Train,2024-03-01,25887.71,26653.925
Madinat Dubai Almelaheyah,SARIMA,Train,2024-04-01,25108.93,25745.135
Madinat Dubai Almelaheyah,SARIMA,Train,2024-05-01,22780.34,24933.205
Madinat Dubai Almelaheyah,SARIMA,Train,2024-06-01,25247.05,23581.93
Madinat Dubai Almelaheyah,SARIMA,Train,2024-07-01,24097.545,26853.309999999998
Madinat Dubai Almelaheyah,SARIMA,Train,2024-08-01,25548.54,23580.425
Madinat Dubai Almelaheyah,SARIMA,Train,2024-09-01,23937.39,27128.51
Madinat Dubai Almelaheyah,SARIMA,Train,2024-10-01,26197.09,22236.899999999998
Madinat Dubai Almelaheyah,SARIMA,Train,2024-11-01,26630.65,25294.86
Madinat Dubai Almelaheyah,SARIMA,Train,2024-12-01,26294.35,29908.510000000002
Madinat Dubai Almelaheyah,SARIMA,Test,2025-01-01,27351.21,25866.769999999997
Madinat Dubai Almelaheyah,SARIMA,Test,2025-02-01,27005.78,30364.909999999996
Madinat Dubai Almelaheyah,SARIMA,Test,2025-03-01,29424.925,29189.909999999996
Madinat Dubai Almelaheyah,SARIMA,Test,2025-04-01,29568.42,28411.129999999997
Madinat Dubai Almelaheyah,SARIMA,Test,2025-05-01,28033.785,26082.539999999997
Madinat Dubai Almelaheyah,SARIMA,Test,2025-06-01,29403.12,28549.249999999996
Madinat Dubai Almelaheyah,SARIMA,Test,2025-07-01,30494.61,27399.744999999995
Madinat Dubai Almelaheyah,SARIMA,Test,2025-08-01,31508.6,28850.739999999998
Madinat Dubai Almelaheyah,Prophet,Train,2022-09-01,17050.57,17460.740921684435
Madinat Dubai Almelaheyah,Prophet,Train,2022-10-01,17211.51,17248.464911214516
Madinat Dubai Almelaheyah,Prophet,Train,2022-11-01,17554.989999999998,17018.270369950893
Madinat Dubai Almelaheyah,Prophet,Train,2022-12-01,19707.98,19077.711380091314
Madinat Dubai Almelaheyah,Prophet,Train,2023-01-01,19598.809999999998,19875.19858125203
Madinat Dubai Almelaheyah,Prophet,Train,2023-02-01,19573.395,19918.199247443197
Madinat Dubai Almelaheyah,Prophet,Train,2023-03-01,19164.61,19070.865162510094
Madinat Dubai Almelaheyah,Prophet,Train,2023-04-01,19022.035,18985.37719168394
Madinat Dubai Almelaheyah,Prophet,Train,2023-05-01,18846.31,18869.216205307268
Madinat Dubai Almelaheyah,Prophet,Train,2023-06-01,19647.9,19726.154347631335
Madinat Dubai Almelaheyah,Prophet,Train,2023-07-01,21254.16,21366.616032782786
Madinat Dubai Almelaheyah,Prophet,Train,2023-08-01,20737.04,20853.92706057227
